sale_id,sale_date,year,month,store_name,location,store_type,product_name,category,quantity,unit_price,discount_amount,total_sales,cost_price,gross_profit,payment_method
SALE-104137,2024-05-04,2024,5,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,3,4500,500,13000,3200,3400,Transfer
SALE-104138,2024-08-19,2024,8,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,Cash
SALE-104139,2023-11-02,2023,11,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,Transfer
SALE-104140,2025-11-28,2025,11,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,0,19000,2600,6000,Transfer
SALE-104141,2024-09-06,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,10,4200,500,41500,3000,11500,POS
SALE-104142,2023-01-24,2023,1,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,3,4800,500,13900,3300,4000,Cash
SALE-104143,2024-05-26,2024,5,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,8,5200,0,41600,3600,12800,Transfer
SALE-104144,2025-02-02,2025,2,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,13,4500,500,58000,3200,16400,Transfer
SALE-104145,2025-03-29,2025,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,4,5200,1000,19800,3600,5400,POS
SALE-104146,2024-08-14,2024,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,POS
SALE-104147,2023-04-08,2023,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,7,4200,0,29400,3000,8400,Transfer
SALE-104148,2023-06-05,2023,6,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,POS
SALE-104149,2023-05-23,2023,5,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,0,7600,2600,2400,Cash
SALE-104150,2023-03-03,2023,3,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,4,4800,1000,18200,3300,5000,Transfer
SALE-104151,2025-08-06,2025,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Lotion,Body Care,10,4500,1000,44000,3200,12000,Transfer
SALE-104152,2023-11-30,2023,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,1,4500,500,4000,3200,800,Transfer
SALE-104153,2024-07-13,2024,7,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,4,4800,1000,18200,3300,5000,Transfer
SALE-104154,2025-09-22,2025,9,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,13,4500,0,58500,3200,16900,POS
SALE-104155,2024-11-24,2024,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,Cash
SALE-104156,2023-02-16,2023,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,POS
SALE-104157,2024-08-11,2024,8,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,11,5200,1000,56200,3600,16600,POS
SALE-104158,2024-04-03,2024,4,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Cash
SALE-104159,2024-10-23,2024,10,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,6,4200,1000,24200,3000,6200,Transfer
SALE-104160,2024-09-12,2024,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,6,4500,0,27000,3200,7800,Cash
SALE-104161,2023-09-05,2023,9,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,9,5200,1000,45800,3600,13400,POS
SALE-104162,2025-05-22,2025,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,Cash
SALE-104163,2023-06-17,2023,6,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Cash
SALE-104164,2024-07-13,2024,7,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,9,3800,500,33700,2600,10300,Transfer
SALE-104165,2025-03-03,2025,3,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,13,4800,0,62400,3300,19500,Transfer
SALE-104166,2024-04-25,2024,4,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,13,3800,0,49400,2600,15600,Cash
SALE-104167,2025-04-23,2025,4,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,4,3800,0,15200,2600,4800,Cash
SALE-104168,2023-01-30,2023,1,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,Cash
SALE-104169,2023-10-31,2023,10,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,9,4200,1000,36800,3000,9800,POS
SALE-104170,2025-05-30,2025,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Transfer
SALE-104171,2025-08-01,2025,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,3,4800,0,14400,3300,4500,POS
SALE-104172,2024-04-10,2024,4,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Transfer
SALE-104173,2024-07-07,2024,7,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,12,5200,0,62400,3600,19200,Cash
SALE-104174,2023-04-19,2023,4,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,POS
SALE-104175,2024-03-10,2024,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,POS
SALE-104176,2025-03-02,2025,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Transfer
SALE-104177,2023-11-13,2023,11,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,3,5200,500,15100,3600,4300,Cash
SALE-104178,2023-05-14,2023,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,4,4500,1000,17000,3200,4200,POS
SALE-104179,2025-07-18,2025,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,500,33100,3300,10000,Transfer
SALE-104180,2025-03-14,2025,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,POS
SALE-104181,2024-01-03,2024,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,POS
SALE-104182,2025-10-14,2025,10,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Transfer
SALE-104183,2024-09-05,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,1000,27800,3300,8000,Transfer
SALE-104184,2023-09-02,2023,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,POS
SALE-104185,2024-09-05,2024,9,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,Transfer
SALE-104186,2025-06-16,2025,6,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,0,30400,2600,9600,POS
SALE-104187,2025-03-05,2025,3,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,10,4500,0,45000,3200,13000,POS
SALE-104188,2023-05-27,2023,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Lotion,Body Care,8,4500,0,36000,3200,10400,Transfer
SALE-104189,2023-04-11,2023,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,Transfer
SALE-104190,2023-07-02,2023,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Transfer
SALE-104191,2023-02-20,2023,2,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,2,3800,0,7600,2600,2400,POS
SALE-104192,2025-02-08,2025,2,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,6,5200,1000,30200,3600,8600,Transfer
SALE-104193,2023-05-14,2023,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,1000,40800,2600,12200,Cash
SALE-104194,2025-08-03,2025,8,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,1000,10400,2600,2600,Cash
SALE-104195,2023-05-03,2023,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,10,4200,500,41500,3000,11500,Cash
SALE-104196,2025-11-05,2025,11,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,Cash
SALE-104197,2024-04-23,2024,4,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,13,5200,1000,66600,3600,19800,POS
SALE-104198,2025-09-03,2025,9,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,12,4800,500,57100,3300,17500,POS
SALE-104199,2023-05-09,2023,5,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,1,4200,1000,3200,3000,200,POS
SALE-104200,2023-05-21,2023,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,500,33100,3300,10000,Transfer
SALE-104201,2023-06-27,2023,6,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Transfer
SALE-104202,2023-12-30,2023,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,0,57600,3300,18000,POS
SALE-104203,2024-06-25,2024,6,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,3,4200,0,12600,3000,3600,Transfer
SALE-104204,2023-07-13,2023,7,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,1000,29400,2600,8600,Cash
SALE-104205,2023-04-17,2023,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,3,4500,1000,12500,3200,2900,Transfer
SALE-104206,2024-06-08,2024,6,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,11,4800,0,52800,3300,16500,POS
SALE-104207,2023-12-16,2023,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Transfer
SALE-104208,2025-08-19,2025,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,12,4200,500,49900,3000,13900,Cash
SALE-104209,2024-05-17,2024,5,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Transfer
SALE-104210,2024-11-11,2024,11,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Transfer
SALE-104211,2025-06-18,2025,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,10,4800,500,47500,3300,14500,POS
SALE-104212,2025-04-08,2025,4,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,6,4500,1000,26000,3200,6800,Transfer
SALE-104213,2024-04-08,2024,4,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,Cash
SALE-104214,2025-03-20,2025,3,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,500,45100,2600,13900,Transfer
SALE-104215,2025-08-10,2025,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,Cash
SALE-104216,2024-08-10,2024,8,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,1000,66200,3300,20000,POS
SALE-104217,2023-09-20,2023,9,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,POS
SALE-104218,2024-06-13,2024,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,4,4200,500,16300,3000,4300,Cash
SALE-104219,2023-12-18,2023,12,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Cash
SALE-104220,2024-12-21,2024,12,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,POS
SALE-104221,2024-07-10,2024,7,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,6,3800,1000,21800,2600,6200,POS
SALE-104222,2024-04-03,2024,4,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,6,4500,1000,26000,3200,6800,Cash
SALE-104223,2023-01-07,2023,1,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,500,57100,3300,17500,POS
SALE-104224,2023-11-12,2023,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,2,4500,1000,8000,3200,1600,Transfer
SALE-104225,2025-04-01,2025,4,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,10,4200,0,42000,3000,12000,Transfer
SALE-104226,2023-08-23,2023,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,8,5200,0,41600,3600,12800,Transfer
SALE-104227,2023-05-14,2023,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,8,4500,500,35500,3200,9900,POS
SALE-104228,2023-05-18,2023,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,1000,32600,3300,9500,Cash
SALE-104229,2024-10-17,2024,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,Transfer
SALE-104230,2025-05-23,2025,5,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,5,4500,500,22000,3200,6000,POS
SALE-104231,2025-04-16,2025,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,12,5200,0,62400,3600,19200,POS
SALE-104232,2025-03-22,2025,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,3,4500,0,13500,3200,3900,POS
SALE-104233,2023-01-10,2023,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,10,4800,0,48000,3300,15000,Transfer
SALE-104234,2024-08-15,2024,8,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,5,5200,1000,25000,3600,7000,Transfer
SALE-104235,2023-03-22,2023,3,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,5,5200,0,26000,3600,8000,POS
SALE-104236,2024-05-29,2024,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,2,4200,0,8400,3000,2400,Cash
SALE-104237,2023-08-16,2023,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,10,4200,0,42000,3000,12000,POS
SALE-104238,2024-01-23,2024,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,2,5200,0,10400,3600,3200,Cash
SALE-104239,2023-07-08,2023,7,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,Transfer
SALE-104240,2025-01-29,2025,1,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,10,4500,0,45000,3200,13000,Transfer
SALE-104241,2023-06-12,2023,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Cash
SALE-104242,2024-04-04,2024,4,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,14,3800,0,53200,2600,16800,Cash
SALE-104243,2023-08-31,2023,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,Transfer
SALE-104244,2023-03-29,2023,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,0,43200,3300,13500,Transfer
SALE-104245,2024-02-20,2024,2,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,POS
SALE-104246,2025-06-17,2025,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,12,4800,0,57600,3300,18000,Cash
SALE-104247,2024-04-27,2024,4,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,12,4500,0,54000,3200,15600,Transfer
SALE-104248,2024-03-14,2024,3,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,14,4200,1000,57800,3000,15800,POS
SALE-104249,2024-08-08,2024,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,3,4800,1000,13400,3300,3500,Cash
SALE-104250,2024-07-11,2024,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Cash
SALE-104251,2025-02-25,2025,2,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,1,5200,500,4700,3600,1100,POS
SALE-104252,2023-04-17,2023,4,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,1000,27800,3300,8000,Transfer
SALE-104253,2024-06-27,2024,6,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,8,4500,1000,35000,3200,9400,POS
SALE-104254,2025-05-04,2025,5,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,4,5200,500,20300,3600,5900,POS
SALE-104255,2025-11-13,2025,11,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,4,4200,0,16800,3000,4800,Transfer
SALE-104256,2023-07-05,2023,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,1,5200,0,5200,3600,1600,Cash
SALE-104257,2023-04-06,2023,4,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,POS
SALE-104258,2025-04-07,2025,4,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,13,4500,1000,57500,3200,15900,Cash
SALE-104259,2023-07-31,2023,7,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,500,29900,2600,9100,Transfer
SALE-104260,2025-01-20,2025,1,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,POS
SALE-104261,2024-09-12,2024,9,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,3,4500,1000,12500,3200,2900,Transfer
SALE-104262,2024-12-18,2024,12,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Transfer
SALE-104263,2024-05-29,2024,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,POS
SALE-104264,2023-09-15,2023,9,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,POS
SALE-104265,2025-03-30,2025,3,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,1000,66200,3300,20000,Transfer
SALE-104266,2025-11-04,2025,11,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,2,4500,500,8500,3200,2100,Transfer
SALE-104267,2025-10-20,2025,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,POS
SALE-104268,2023-07-04,2023,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,8,5200,500,41100,3600,12300,Cash
SALE-104269,2023-10-29,2023,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,POS
SALE-104270,2024-09-20,2024,9,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,5,5200,500,25500,3600,7500,Cash
SALE-104271,2024-04-27,2024,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,POS
SALE-104272,2024-04-18,2024,4,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Transfer
SALE-104273,2025-04-21,2025,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,500,7100,2600,1900,Cash
SALE-104274,2024-10-05,2024,10,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,12,3800,0,45600,2600,14400,Cash
SALE-104275,2023-08-29,2023,8,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,8,4500,500,35500,3200,9900,Transfer
SALE-104276,2025-03-11,2025,3,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,Cash
SALE-104277,2024-08-30,2024,8,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,0,49400,2600,15600,POS
SALE-104278,2024-05-14,2024,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Cash
SALE-104279,2024-01-24,2024,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,Transfer
SALE-104280,2023-04-27,2023,4,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,POS
SALE-104281,2023-06-28,2023,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,Cash
SALE-104282,2024-06-09,2024,6,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,1000,14200,2600,3800,Transfer
SALE-104283,2025-04-07,2025,4,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,POS
SALE-104284,2024-09-03,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,0,43200,3300,13500,Cash
SALE-104285,2024-09-19,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,1000,37000,2600,11000,POS
SALE-104286,2024-04-06,2024,4,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,2,5200,1000,9400,3600,2200,Cash
SALE-104287,2023-08-10,2023,8,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,3,5200,0,15600,3600,4800,Cash
SALE-104288,2025-06-30,2025,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Transfer
SALE-104289,2023-05-15,2023,5,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,6,4500,1000,26000,3200,6800,Cash
SALE-104290,2025-02-23,2025,2,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,13,4800,0,62400,3300,19500,Cash
SALE-104291,2023-09-18,2023,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Lotion,Body Care,4,4500,1000,17000,3200,4200,POS
SALE-104292,2023-01-16,2023,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,Transfer
SALE-104293,2025-07-19,2025,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,13,4500,0,58500,3200,16900,POS
SALE-104294,2024-07-23,2024,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,9,4800,0,43200,3300,13500,Cash
SALE-104295,2025-04-10,2025,4,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,500,48900,2600,15100,Transfer
SALE-104296,2025-05-21,2025,5,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,9,4500,0,40500,3200,11700,POS
SALE-104297,2024-08-15,2024,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,6,4200,0,25200,3000,7200,POS
SALE-104298,2024-08-25,2024,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,2,4800,1000,8600,3300,2000,Cash
SALE-104299,2025-08-23,2025,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Transfer
SALE-104300,2023-01-11,2023,1,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,12,4800,0,57600,3300,18000,Transfer
SALE-104301,2023-03-25,2023,3,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Cash
SALE-104302,2025-08-26,2025,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,7,4200,1000,28400,3000,7400,POS
SALE-104303,2024-02-07,2024,2,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,POS
